facility_id,jurisdiction_code,jurisdiction_facility_id,registered_business_name,facility_name,abn,acn,street_address,suburb,state,postcode,latitude,longitude,primary_anzsic_class_code,primary_anzsic_class_name,main_activities,facility_website,first_report_year,latest_report_year,latest_report_id,latest_report_url,reports
546152,WA,WA0736,WOODSIDE ENERGY LTD,Atwood Eagle - Wanaea 8,63005482986,005482986,"MODU 135 kms NW of Karatha,",Karratha,WA,6714,-19.578056,116.449722,0700,Oil and Gas Extraction,Mobile Offshore Petroleum Drilling and diesel combustion,,2004/2005,2004/2005,407742,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2005/jurisdiction-facility/WA0736,1
546156,WA,WA0740,WOODSIDE ENERGY LTD,Atwood Eagles - Pluto 1,63005482986,005482986,"MODU 200 kms NW of Karatha,",Via Karratha,WA,6714,-19.886111,115.137778,0700,Oil and Gas Extraction,Mobile Offshore Petroleum Drilling and diesel combustion,,2004/2005,2004/2005,407744,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2005/jurisdiction-facility/WA0740,1
558238,WA,WA1117,WOODSIDE ENERGY LTD,Bellatrix-1,63005482986,005482986,"Offshore, 220km NW of Karratha",Karratha,WA,6714,-19.820883,114.979967,0700,Oil and Gas Extraction,Oil and Gas Extraction,,2008/2009,2008/2009,419578,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA1117,1
547064,WA,WA0937,WOODSIDE ENERGY LTD,Brecknock - 2,63005482986,005482986,400 N-NW of,Broome,WA,6725,-14.911389,120.304444,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408392,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0937,1
547192,WA,WA0969,WOODSIDE ENERGY LTD,Brecknock 3,63005482986,005482986,400km North of Broome,Broome,WA,6725,-14.3925,121.641944,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption,,2006/2007,2006/2007,408462,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2007/jurisdiction-facility/WA0969,1
558240,WA,WA1118,WOODSIDE ENERGY LTD,Brecknock-4,63005482986,005482986,"Offshore, 405km N of Broome ",Broome,WA,6725,-14.362742,121.659392,0700,Oil and Gas Extraction,Oil and Gas Extraction,,2008/2009,2008/2009,419930,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA1118,1
547060,WA,WA0936,WOODSIDE ENERGY LTD,Calliance 1,63005482986,005482986,400 Km N-NW of,Broome,WA,6725,-14.903889,120.238056,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408390,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0936,1
547196,WA,WA0970,WOODSIDE ENERGY LTD,Calliance 2,63005482986,005482986,382km North of Broome,Broome,WA,6725,-14.573889,121.578889,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption,,2006/2007,2006/2007,408464,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2007/jurisdiction-facility/WA0970,1
576838,WA,WA1243,WOODSIDE ENERGY LTD,Camus-1,63005482986,005482986,330 km NW Karratha,Via Karratha,WA,6714,-19.1152231,114.2730892,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Maersk Discoverer.,http://www.woodside.com.au/,2010/2011,2010/2011,437404,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1243,1
576840,WA,WA1244,WOODSIDE ENERGY LTD,Cimatti-1.2,63005482986,005482986,58 km NW Exmouth,Via Exmouth,WA,6753,-21.4454433,113.9709567,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Nan Hai VI.,http://www.woodside.com.au/,2010/2011,2010/2011,437406,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1244,1
558262,NT,NT499,WOODSIDE ENERGY LTD,Corallina-4,63005482986,005482986,About 570 kms WNW of Darwin,Darwin,NT,0800,-10.591164,125.961197,0700,Oil and Gas Extraction,Offshore well drilled by the Mobile offshore Drilling Unit the Ocean Bounty. Includes Corallina ST2 and ST3 Wells in this reporting period.,http://www.woodside.com.au,2008/2009,2009/2010,430076,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NT/year/2010/jurisdiction-facility/NT499,2
547040,WA,WA0931,WOODSIDE ENERGY LTD,Cossack - 05 & 06,63005482986,005482986,110 Km NW of,Karratha,WA,6714,-20.141389,116.020556,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408380,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0931,1
567982,WA,WA1198,WOODSIDE ENERGY LTD,Dalia South-1,63005482986,005482986,385 km NW of Karratha,Karratha,WA,6714,-18.987864,113.684167,0700,Oil and Gas Extraction,Offshore wells drilled by a Mobile Offshore Drilling Unit the Maersk Discoverer.,http://www.woodside.com.au,2009/2010,2009/2010,430090,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2010/jurisdiction-facility/WA1198,1
547044,WA,WA0932,WOODSIDE ENERGY LTD,Dixon - 02,63005482986,005482986,130 Km NW of,Karratha,WA,6714,-20.020833,115.871944,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408382,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0932,1
545346,WA,WA0649,WOODSIDE ENERGY LTD,EGRET 3,63005482986,005482986,OFFSHORE,Via Karratha,WA,6714,-19.499167,116.355278,0700,Oil and Gas Extraction,MOBILE OFFSHORE DRILLING AND DIESEL COMBUSTION,,2002/2003,2002/2003,407106,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2003/jurisdiction-facility/WA0649,1
547048,WA,WA0933,WOODSIDE ENERGY LTD,"ENA - 01, 02, 03, 04 & 05",63005482986,005482986,50 Km NW of,Exmouth,WA,6707,-20.45,116.490278,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408384,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0933,1
548920,WA,WA1019,WOODSIDE ENERGY LTD,ENA-01 ST1,55004898962,005482986,80km NW of Exmouth ,Exmouth ,WA,6707,-21.3,113.7,0700,Oil and Gas Extraction,Offshore well drilled by MODU Sedco 703. Diesel consumption.,,2007/2008,2007/2008,412508,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2008/jurisdiction-facility/WA1019,1
548922,WA,WA1020,WOODSIDE ENERGY LTD,ENA-03,55004898962,005482986,55km NNW of Exmouth ,Exmouth ,WA,6707,-21.481742,113.9889972,0700,Oil and Gas Extraction,"Offshore well drilled by MODU, Jack bates. Diesel consumption.",,2007/2008,2007/2008,412562,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2008/jurisdiction-facility/WA1020,1
547052,WA,WA0934,WOODSIDE ENERGY LTD,"ENB - 01, 02 & 03",63005482986,005482986,50 Km NW of,Exmouth,WA,6707,-20.444167,116.485278,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408386,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0934,1
547068,WA,WA0938,WOODSIDE ENERGY LTD,"ENC - 01, 02 & 03",63005482986,005482986,50 Km NW of,Exmouth,WA,6707,-21.668611,113.745278,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408394,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0938,1
548924,WA,WA1021,WOODSIDE ENERGY LTD,ENC-04,55004898962,005482986,51km NNW of Exmouth ,Exmouth ,WA,6707,-21.4872,113.975,0700,Oil and Gas Extraction,"Offshore well drilled by MODU, Chikyu and Jack Bates. Diesel consumption.",,2007/2008,2007/2008,412618,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2008/jurisdiction-facility/WA1021,1
547056,WA,WA0935,WOODSIDE ENERGY LTD,END - 01 & 02,63005482986,005482986,50Km NW of,Exmouth,WA,6707,-20.445,116.493889,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel consumption,,2005/2006,2005/2006,408388,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2006/jurisdiction-facility/WA0935,1
558242,WA,WA1119,WOODSIDE ENERGY LTD,"Enfield ENA-02-ST 1, ENE-01",63005482986,005482986,"Offshore, 53km NNW of Exmouth ",Exmouth,WA,6707,-21.481496,113.988069,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Nan Hai VI. Wells include ENE-03.,http://www.woodside.com.au/,2008/2009,2010/2011,437426,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1119,3
567948,WA,WA1194,WOODSIDE ENERGY LTD,Eris-1,63005482986,005482986,190km NW of Karratha,Karratha,WA,6714,-19.928147,115.248789,0700,Oil and Gas Extraction,Offshore wells drilled by a Mobile Offshore Drilling Unit the Songar Mercur.,http://www.woodside.com.au,2009/2010,2009/2010,429990,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2010/jurisdiction-facility/WA1194,1
546870,WA,WA0901,WOODSIDE ENERGY LTD,"FALCONE-1, FALCONE-1A",63005482986,005482986,-,Perth,WA,6000,-21.633056,113.443056,0700,Oil and Gas Extraction,MOBILE OFFSHORE DRILLING AND DIESEL COMBUSTION,,2004/2005,2004/2005,408260,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2005/jurisdiction-facility/WA0901,1
520340,SA,SA0480,WOODSIDE ENERGY LTD,GNARLYKNOTS_1,63005482986,005482986,OFFSHORE DRILLING RIG,South Aust,SA,5606,-34.294444,131.4,0700,Oil and Gas Extraction,MOBILE OFFSHORE DRILLING & DIESEL COMBUSTION,http://www.woodside.com.au/,2002/2003,2002/2003,385936,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/SA/year/2003/jurisdiction-facility/SA0480,1
539880,WA,WA0194,WOODSIDE ENERGY LTD,Goodwyn Alpha,63005482986,005482986,155km NW Offshore of Karratha,Via Karratha,WA,6714,-19.652222,115.929722,0700,Oil and Gas Extraction,"Goodwyn Alpha is a production, utilities and accommodation offshore platform producing gas and condensate.",http://www.woodside.com.au,1998/1999,2022/2023,546512,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0194,25
567952,WA,WA1195,WOODSIDE ENERGY LTD,Hine-1,63005482986,005482986,300km NW of Karratha,Karratha,WA,6714,-19.051629,114.559771,0700,Oil and Gas Extraction,Offshore wells drilled by a Mobile Offshore Drilling Unit the Maersk Discoverer.,http://www.woodside.com.au,2009/2010,2009/2010,430094,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2010/jurisdiction-facility/WA1195,1
547200,WA,WA0971,WOODSIDE ENERGY LTD,Huntsman 1,63005482986,005482986,351km north of Port Hedland,Port Hedland,WA,6721,-17.131111,118.414444,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption,,2006/2007,2006/2007,408466,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2007/jurisdiction-facility/WA0971,1
548930,WA,WA1024,WOODSIDE ENERGY LTD,Ixion 1,55004898962,005482986,230km WNW of Karratha ,Karratha ,WA,6714,-19.6797972,114.9245972,0700,Oil and Gas Extraction,"Offshore well drille dby MODU, Jack Bates. Diesel consumption.",,2007/2008,2007/2008,412624,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2008/jurisdiction-facility/WA1024,1
539920,WA,WA0196,WOODSIDE ENERGY LTD,Karratha Onshore Gas Treatment Plant,63005482986,005482986,Burrup Peninsula,Via Karratha,WA,6714,-20.602261,116.773734,0700,Oil and Gas Extraction,LNG and Condensate production,http://www.woodside.com.au,1998/1999,2022/2023,546540,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0196,25
544330,WA,WA0552,WOODSIDE ENERGY LTD,King Bay Supply Facility,63005482986,005482986,Supply Base Road,Dampier,WA,6714,-20.624444,116.751389,5309,Other Warehousing and Storage Services,"Storage of inventory spare parts and equipment for offshore facility operations. Facilitates in logistics and transportation of materials to offshore operations. Port for offshore production, drilling and explorations and harbours tug boats for LNG vessels.",http://www.woodside.com.au,2001/2002,2022/2023,546554,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0552,22
548932,WA,WA1025,WOODSIDE ENERGY LTD,Lady Nora,55004898962,005482986,160km NW of Karratha ,Karratha ,WA,6714,-19.828611,115.65638,0700,Oil and Gas Extraction,"Offshore well drilled by jack-up rig, Wilcraft. Diesel consumption.",,2007/2008,2007/2008,412506,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2008/jurisdiction-facility/WA1025,1
558244,WA,WA1120,WOODSIDE ENERGY LTD,"Lady Nora-2,3",63005482986,005482986,"Offshore, 163km NW of Karratha ",Karratha,WA,6714,-19.833306,115.620672,0700,Oil and Gas Extraction,Oil and Gas Extraction,,2008/2009,2008/2009,419874,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA1120,1
547204,WA,WA0972,WOODSIDE ENERGY LTD,Lambert 6,63005482986,005482986,147km NNE of Karratha,Karratha,WA,6714,-19.449167,116.488056,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Nan Hai VI.,,2006/2007,2010/2011,437428,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA0972,2
547208,WA,WA0973,WOODSIDE ENERGY LTD,Lambert 7,63005482986,005482986,149km NNW of Karratha,Karratha,WA,6714,-19.449167,116.438056,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption,,2006/2007,2006/2007,408470,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2007/jurisdiction-facility/WA0973,1
558246,WA,WA1121,WOODSIDE ENERGY LTD,"Lambert-8, 9",63005482986,005482986,"Offshore, 150km NNW of Karratha ",Karratha ,WA,6714,-19.442372,116.487058,0700,Oil and Gas Extraction,Oil and Gas Extraction,,2008/2009,2008/2009,419886,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA1121,1
567954,WA,WA1196,WOODSIDE ENERGY LTD,Larsen-1,63005482986,005482986,300km NW of Karratha,Karratha,WA,6714,-19.403536,114.249823,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Maersk Discoverer.,http://www.woodside.com.au,2009/2010,2010/2011,437430,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1196,2
576842,WA,WA1245,WOODSIDE ENERGY LTD,Laverda North-1,63005482986,005482986,55 km NW Exmouth,Via Exmouth,WA,6753,-21.512422,113.8630075,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Maersk Discoverer.,http://www.woodside.com.au/,2010/2011,2010/2011,437408,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1245,1
558248,WA,WA1122 ,WOODSIDE ENERGY LTD,Martell-1,63005482986,005482986,"Offshore, 281km N of Exmouth ",Exmouth ,WA,6707,-19.395047,114.310722,0700,Oil and Gas Extraction,Oil and Gas Extraction,,2008/2009,2008/2009,419832,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2009/jurisdiction-facility/WA1122+,1
576844,WA,WA1246,WOODSIDE ENERGY LTD,Martin-1,63005482986,005482986,300 km NW Karratha,Via Karratha,WA,6714,-19.4258119,114.3761253,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Maersk Discoverer.,http://www.woodside.com.au/,2010/2011,2010/2011,437410,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1246,1
576846,WA,WA1247,WOODSIDE ENERGY LTD,Moyet-1,63005482986,005482986,327 km NW Karratha,Via Karratha,WA,6714,-19.2492603,114.215028,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Maersk Discoverer.,http://www.woodside.com.au/,2010/2011,2010/2011,437412,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1247,1
547260,WA,WA0986,WOODSIDE ENERGY LTD,Nganhurra,63005482986,005482986,52Km NNW of Exmouth,Exmouth,WA,6714,-21.481389,114.008056,0700,Oil and Gas Extraction,"The Nganhurra (Ng) is a floating prodcution, storage and offloading (FPSO) facility producing oil from the Enfield Field.",https://www.woodside.com.au,2006/2007,2018/2019,512066,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2019/jurisdiction-facility/WA0986,13
558236,WA,WA1116,WOODSIDE ENERGY LTD,Ngujima-Yin,63005482986,005482986,"Offshore, 55km N of Exmouth",Exmouth,WA,6707,-21.43333,114.033333,0700,Oil and Gas Extraction,"The Ngujima-Yin is a floating production, storage and offloadin
(FPSO) facility producing oil from the Vincent Field.",http://www.woodside.com.au,2008/2009,2022/2023,546576,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1116,15
567956,WA,WA1197,WOODSIDE ENERGY LTD,Noblige-1,63005482986,005482986,302km NW of Karratha,Karratha,WA,6714,-19.398581,114.332958,0700,Oil and Gas Extraction,Offshore wells drilled by a Mobile Offshore Drilling Unit the Jack Bates.,http://www.woodside.com.au/,2009/2010,2009/2010,430260,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2010/jurisdiction-facility/WA1197,1
539900,WA,WA0195,WOODSIDE ENERGY LTD,North Rankin Alpha,63005482986,005482986,147km NW Offshore of Karratha,Via Karratha,WA,6714,-19.584167,116.138056,0700,Oil and Gas Extraction,"The North Rankin Complex (NRC) has production, utilities and accommodation offshore platforms producing gas and condensate.",http://www.woodside.com.au,1998/1999,2022/2023,546588,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0195,25
536316,VIC,00026904,WOODSIDE ENERGY LTD,Ocean Patriot - Halladale 1well,63005482986,005482986,OFFSHORE FACILITY; 14 KM WEST OF,Peterborough,VIC,3270,-38.577692,142.731908,0700,Oil and Gas Extraction,Mobile offshore drilling and diesel combustion,,2004/2005,2004/2005,399424,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2005/jurisdiction-facility/00026904,1
542312,WA,WA0357,WOODSIDE ENERGY LTD,Okha,63005482986,005482986,135km NNW Offshore of Karratha,Via Karratha,WA,6714,-19.589167,116.446944,0700,Oil and Gas Extraction,"The Okha is a floating production, storage and offloading (FPSO
facility producing oil from the Cossack, Wanea, Lambert, Hermes fields. Associated gas is compressed and exported onshore via a trunkline.",http://www.woodside.com.au,1999/2000,2022/2023,546592,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0357,24
